Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud_WGS84;Latitud_WGS84
2021S004638    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0814 0814;Dissabte;2021;8;Agost;21;13;Matí;No és causa del  vianant;0;1;0;1;2;431857,14;4583752,58;2.183.677.147;41.400.579.551
2021S005802    ;2;Eixample;5;el Fort Pienc;9209;Alí Bei;0054 0080;Dissabte;2021;10;Octubre;16;2;Nit;No és causa del  vianant;0;1;0;1;2;431748,85;4583093,33;2.182.456.145;41.394.632.686
2021S006503    ;2;Eixample;6;la Sagrada Família;350308;València;0432 0432;Dissabte;2021;11;Novembre;13;12;Matí;No és causa del  vianant;0;2;0;2;2;431224,01;4583933,28;2.176.083.169;41.402.153.121
2021S000564    ;2;Eixample;6;la Sagrada Família;76807;Sardenya;0245 0245;Dijous;2021;2;Febrer;4;7;Matí;No és causa del  vianant;0;1;0;1;2;431231,9;4583815,84;2.176.190.899;41.401.096.050
2021S003638    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0707 0707;Dijous;2021;7;Juliol;1;20;Tarda;No és causa del  vianant;0;1;0;1;2;431423,03;4583422,12;2.178.521.817;41.397.566.267
2021S003658    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0102 0102;Divendres;2021;7;Juliol;2;12;Matí;No és causa del  vianant;0;1;0;1;2;430836,58;4584482,44;2.171.385.879;41.407.065.972
2021S004159    ;2;Eixample;5;el Fort Pienc;281307;Ribes;0005 0007;Divendres;2021;7;Juliol;23;16;Tarda;No és causa del  vianant;0;0;0;0;1;431637,37;4582910,29;2.181.143.427;41.392.974.623
2021S004511    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0137 0141;Dijous;2021;8;Agost;12;19;Tarda;No és causa del  vianant;0;1;0;1;1;431018,07;4584698,93;2.173.532.366;41.409.031.431
2021S004508    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;26809;Ascó;0049 0049;Dijous;2021;8;Agost;12;14;Tarda;No és causa del  vianant;0;1;0;1;2;428083,94;4578268,97;2.139.193.761;41.350.861.805
2021S002582    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;30089;B Zona Franca;0002 0002;Dilluns;2021;5;Maig;17;13;Matí;No és causa del  vianant;0;1;0;1;2;427674,15;4575920,22;2.134.575.580;41.329.670.628
2021S002686    ;2;Eixample;6;la Sagrada Família;325005;Sicília;0239 0239;Divendres;2021;5;Maig;21;12;Matí;No és causa del  vianant;0;1;0;1;1;430899,18;4583965,01;2.172.193.873;41.402.411.034
2021S003326    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0180 0180;Divendres;2021;6;Juny;18;11;Matí;No és causa del  vianant;0;2;0;2;2;430926,29;4584765,71;2.172.426.735;41.409.625.010
2021S004426    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0289 0291;Divendres;2021;8;Agost;6;21;Tarda;No és causa del  vianant;0;1;0;1;2;431146,73;4584303,97;2.175.116.542;41.405.485.190
2021S003957    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0216 0220;Dijous;2021;7;Juliol;15;12;Matí;No és causa del  vianant;0;2;0;2;2;431111,5;4584940,94;2.174.622.542;41.411.219.153
2021S002479    ;2;Eixample;6;la Sagrada Família;268003;Provença;0433 0433;Dimecres;2021;5;Maig;12;7;Matí;No és causa del  vianant;0;1;0;1;2;431035,34;4584153,38;2.173.801.175;41.404.119.321
2021S003074    ;3;Sants-Montjuïc;11;el Poble-sec;207304;Mèxic;0001 0001;Dimarts;2021;6;Juny;8;14;Tarda;No és causa del  vianant;0;1;0;1;2;428815,62;4580773,48;2.147.645.228;41.373.484.176
2021S002230    ;3;Sants-Montjuïc;11;el Poble-sec;330504;Tapioles;0046 0046;Dijous;2021;4;Abril;29;19;Tarda;No és causa del  vianant;0;1;0;1;2;430160,51;4580635,82;2.163.741.777;41.372.362.210
2021S002202    ;3;Sants-Montjuïc;11;el Poble-sec;66600;Carlos Ibáñez;0001 0002;Divendres;2021;4;Abril;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;430698,26;4580471,52;2.170.190.282;41.370.928.916
2021S002882    ;3;Sants-Montjuïc;11;el Poble-sec;278200;Reina Maria Cristina;0001 0013;Dilluns;2021;5;Maig;31;17;Tarda;No és causa del  vianant;0;1;0;1;2;429096,92;4580720,58;2.151.014.879;41.373.032.568
2021S004862    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;106861;E Zona Franca;0038 0038;Dissabte;2021;9;Setembre;4;13;Matí;No és causa del  vianant;0;2;0;2;3;427010,97;4576069,69;2.126.633.431;41.330.957.045
2021S001371    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1310000;Dimecres;2021;3;Març;17;18;Tarda;No és causa del  vianant;0;1;0;1;2;430441,6;4579368,55;2.167.248.122;41.360.972.614
2021S001673    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0113 0113;Dimecres;2021;3;Març;31;19;Tarda;No és causa del  vianant;0;2;0;2;2;430038,2;4580908,08;2.162.247.917;41.374.803.746
2021S004152    ;3;Sants-Montjuïc;11;el Poble-sec;135203;Foc;0141 0145;Divendres;2021;7;Juliol;23;13;Matí;No és causa del  vianant;0;1;0;1;2;429059,13;4579287,92;2.150.730.718;41.360.125.716
2021S007670    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0117 0119;Diumenge;2021;11;Novembre;28;22;Nit;No és causa del  vianant;0;0;0;0;2;429910,66;4580909,52;2.160.722.739;41.374.805.612
2021S002032    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701378;Número 29;0002 0002;Dilluns;2021;4;Abril;19;14;Tarda;No és causa del  vianant;1;0;0;1;3;426792,68;4576915,36;2.123.923.109;41.338.553.911
2021S006527    ;3;Sants-Montjuïc;11;el Poble-sec;43207;Blasco de Garay;0001 0001;Diumenge;2021;11;Novembre;14;23;Nit;No és causa del  vianant;0;1;0;1;2;430131,64;4580900,84;2.163.366.026;41.374.746.660
2021S004877    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0055 0055;Diumenge;2021;9;Setembre;5;13;Matí;No és causa del  vianant;0;1;0;1;2;430775,46;4580888,69;2.171.065.658;41.374.692.898
2021S002947    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0015 0015;Dijous;2021;6;Juny;3;11;Matí;No és causa del  vianant;0;1;0;1;1;431082,07;4580862,2;2.174.734.850;41.374.480.640
2021S004168    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0021 0021;Divendres;2021;7;Juliol;23;17;Tarda;No és causa del  vianant;0;4;0;4;3;431037,76;4580866,71;2.174.204.517;41.374.517.463
2021S002974    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0099 0099;Dijous;2021;6;Juny;3;22;Nit;No és causa del  vianant;0;2;0;2;2;430136,23;4580906,69;2.163.420.235;41.374.799.748
2021S007503    ;3;Sants-Montjuïc;11;el Poble-sec;330504;Tapioles;0002 0002;Dijous;2021;12;Desembre;23;5;Nit;No és causa del  vianant;0;1;0;1;2;430268,98;4580896,34;2.165.008.735;41.374.718.048
2021S007447    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1780000;Dilluns;2021;12;Desembre;20;20;Tarda;No és causa del  vianant;0;1;0;1;2;426165,4;4577020,6;2.116.414.087;41.339.444.506
2021S006115    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1120000;Dijous;2021;10;Octubre;28;20;Tarda;No és causa del  vianant;0;1;0;1;3;431209,99;4580625,8;2.176.291.243;41.372.362.399
2021S003807    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1170000;Dijous;2021;7;Juliol;8;17;Tarda;No és causa del  vianant;0;3;0;3;2;430972,7;4580188,48;2.173.503.850;41.368.403.246
2021S002441    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1500000;Dilluns;2021;5;Maig;10;14;Tarda;No és causa del  vianant;0;0;0;0;2;428987,7;4578250,53;2.149.998.290;41.350.775.953
2021S000095    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0115 0115;Divendres;2021;1;Gener;8;9;Matí;No és causa del  vianant;0;1;0;1;2;426250,48;4575705,94;2.117.590.532;41.327.611.606
2021S003108    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0140 0140;Dimecres;2021;6;Juny;9;13;Matí;No és causa del  vianant;0;1;0;1;2;426159,66;4575582,53;2.116.520.387;41.326.491.775
2021S003987    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700134;Transversal 8;0042 0048;Divendres;2021;7;Juliol;16;14;Tarda;No és causa del  vianant;0;1;0;1;2;425847,27;4576259,4;2.112.705.255;41.332.559.419
2021S004655    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;118940;F Zona Franca;0030 0030;Diumenge;2021;8;Agost;22;16;Tarda;No és causa del  vianant;0;3;0;3;1;426724,28;4576001,98;2.123.215.947;41.330.321.176
